street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Lê Huy Cát,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ đỏ,3.0,4.0,3.0,5 tỷ 800 triệu,nhà mặt tiền
Đa Phước,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,85.0,Sổ đỏ,4.0,4.0,3.0,6 tỷ 300 triệu,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,125.0,Sổ hồng,4.0,4.0,,16 tỷ,nhà mặt tiền
Ngô Quyền,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,550.0,Sổ hồng,1.0,1.0,,35 tỷ,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,2.0,5 tỷ 690 triệu,nhà mặt tiền
Đường số 3,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,100.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 600 triệu,nhà mặt tiền
Ngọc Hân,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,82.0,Hợp đồng mua bán,3.0,2.0,,6 tỷ 800 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,3.0,5 tỷ,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,145.0,Sổ hồng,14.0,14.0,4.0,8 tỷ 700 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,2.0,2.0,2.0,5 tỷ 800 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,85.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 250 triệu,nhà mặt tiền
Lê Văn Hiến,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,95.0,Sổ hồng,3.0,3.0,3.0,7 tỷ 500 triệu,nhà mặt tiền
Lê Văn Hiến,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,2.0,2.0,2.0,5 tỷ 700 triệu,nhà mặt tiền
Võ Chí Công,Phường Hòa Quý,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 200 triệu,nhà mặt tiền
Minh Mạng,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,102.0,Sổ hồng,14.0,14.0,6.0,10 tỷ,nhà mặt tiền
Lê Độ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,60.0,Sổ hồng,3.0,3.0,3.0,8 tỷ 200 triệu,nhà mặt tiền
Duy Tân,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,39.0,Sổ hồng,4.0,4.0,3.5,6 tỷ 950 triệu,nhà mặt tiền
Khuê Mỹ Đông 4,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,4.0,2.0,2.0,6 tỷ,nhà mặt tiền
Lê Văn Hiến,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,110.0,Sổ hồng,6.0,6.0,5.0,8 tỷ 200 triệu,nhà mặt tiền
Trường Sa,Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng,52.0,Sổ hồng,2.0,2.0,,2 tỷ 400 triệu,nhà mặt tiền
Trường Sa,Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng,127.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 500 triệu,nhà mặt tiền
Minh Mạng,Phường Hòa Quý,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 800 triệu,nhà mặt tiền
Lê Văn Hiến,Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng,125.0,Sổ hồng,4.0,3.0,2.0,7 tỷ 600 triệu,nhà mặt tiền
Minh Mạng,Phường Hòa Quý,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,3.0,5 tỷ 950 triệu,nhà mặt tiền
Đá Mọc 3,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,100.0,Sổ hồng,4.0,3.0,3.5,4 tỷ 400 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 750 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,4.0,4.0,,4 tỷ 400 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,3.5,6 tỷ 120 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,2.5,4 tỷ 250 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,2.0,1.0,,3 tỷ,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,2.0,2.0,,3 tỷ 950 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,151.0,Sổ hồng,5.0,4.0,2.0,5 tỷ 600 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,117.0,Sổ hồng,3.0,2.0,2.5,5 tỷ 900 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,4.0,3.0,5 tỷ 390 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,4.0,2.0,2.0,8 tỷ 250 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,135.0,Sổ hồng,6.0,4.0,3.0,9 tỷ 500 triệu,nhà mặt tiền
Nam Kỳ Khởi Nghĩa,Bắc Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,5.0,5.0,3.0,2 tỷ 400 triệu,nhà mặt tiền
Chương Dương,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,173.0,Sổ đỏ,,,,5 tỷ 500 triệu,nhà mặt tiền
Hoài Thanh,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,80.0,Sổ đỏ,3.0,2.0,,7 tỷ 500 triệu,nhà mặt tiền
Minh Mạng,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,150.0,Sổ đỏ,16.0,17.0,,22 tỷ,nhà mặt tiền
Nguyễn Văn Thoại,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,105.0,Sổ đỏ,7.0,8.0,4.0,10 tỷ 500 triệu,nhà mặt tiền
Ngọc Hân,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,82.0,Hợp đồng mua bán,3.0,3.0,3.0,6 tỷ 800 triệu,nhà mặt tiền
Nguyễn Văn Tỵ,Xã Hòa Châu,Huyện Hoà Vang,Đà Nẵng,80.0,Sổ đỏ,2.0,2.0,3.0,2 tỷ 950 triệu,nhà mặt tiền
Tôn Đản,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,120.0,Sổ đỏ,3.0,3.0,,5 tỷ 750 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,,,,4 tỷ 600 triệu,nhà mặt tiền
Đào Sư Tích,Phường Hòa Hiệp Nam,Quận Liên Chiểu,Đà Nẵng,85.0,Sổ đỏ,3.0,1.0,,3 tỷ 800 triệu,nhà mặt tiền
Điện Biên Phủ,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,50.0,Sổ đỏ,4.0,3.0,3.0,3 tỷ 550 triệu,nhà mặt tiền
Võ Văn Kiệt,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,91.0,Sổ đỏ,7.0,8.0,,5 tỷ 500 triệu,nhà mặt tiền
Nguyễn Duy,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,90.0,Sổ đỏ,4.0,3.0,3.0,6 tỷ 200 triệu,nhà mặt tiền
Tố Hữu,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,92.0,Sổ đỏ,4.0,3.0,3.0,9 tỷ,nhà mặt tiền
Phần Lăng 1,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,76.0,Sổ đỏ,2.0,2.0,,3 tỷ 250 triệu,nhà mặt tiền
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,120.0,Sổ đỏ,5.0,4.0,4.0,15 tỷ 200 triệu,nhà mặt tiền
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,75.0,Sổ đỏ,2.0,2.0,,2 tỷ 750 triệu,nhà mặt tiền
Lê Quảng Chí,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,4.0,3.0,,8 tỷ 500 triệu,nhà mặt tiền
Trần Tống,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,52.0,Sổ đỏ,3.0,2.0,3.5,5 tỷ 400 triệu,nhà mặt tiền
Lỗ Giáng 20,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,3.0,3.0,2.0,3 tỷ 500 triệu,nhà mặt tiền
Nguyễn Chích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,75.0,Sổ đỏ,2.0,2.0,3.0,3 tỷ 750 triệu,nhà mặt tiền
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,80.0,Sổ đỏ,4.0,3.0,4.0,12 tỷ 500 triệu,nhà mặt tiền
Phú Xuân 2,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,112.0,Sổ đỏ,5.0,4.0,3.0,6 tỷ 900 triệu,nhà mặt tiền
Phú Xuân 6,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,75.0,Sổ đỏ,4.0,3.0,3.0,5 tỷ 800 triệu,nhà mặt tiền
Thân Nhân Trung,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,81.0,Sổ đỏ,3.0,3.0,3.0,5 tỷ 699 triệu,nhà mặt tiền
Lê Thiệt,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,72.0,Sổ đỏ,3.0,2.0,3.0,3 tỷ 550 triệu,nhà mặt tiền
Nguyễn Sơn,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ đỏ,4.0,3.0,,9 tỷ,nhà mặt tiền
Phần Lăng 19,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,85.0,Sổ đỏ,2.0,2.0,,4 tỷ 500 triệu,nhà mặt tiền
Vũ Mộng Nguyên,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,110.0,Sổ đỏ,3.0,3.0,,10 tỷ 500 triệu,nhà mặt tiền
Đặng Thai Mai,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,81.0,Sổ đỏ,3.0,2.0,2.0,10 tỷ 200 triệu,nhà mặt tiền
Lê Trọng Tấn,Phường An Khê,Quận Thanh Khê,Đà Nẵng,72.0,Sổ đỏ,3.0,2.0,,2 tỷ 700 triệu,nhà mặt tiền
Lý Triện,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,97.0,Sổ đỏ,3.0,3.0,3.0,6 tỷ 400 triệu,nhà mặt tiền
Hàn Thuyên,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,100.0,Sổ đỏ,3.0,3.0,3.0,9 tỷ,nhà mặt tiền
Đào Sư Tích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,60.0,Sổ đỏ,3.0,3.0,3.0,3 tỷ 750 triệu,nhà mặt tiền
Thanh Vinh,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,161.0,Sổ đỏ,3.0,3.0,2.0,3 tỷ 350 triệu,nhà mặt tiền
Nguyễn Khuyến,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,63.0,Sổ đỏ,3.0,2.0,,4 tỷ 300 triệu,nhà mặt tiền
Hóa Sơn 1,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,56.0,Sổ đỏ,2.0,2.0,,3 tỷ 850 triệu,nhà mặt tiền
Hoàng Ngọc Phách,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,95.0,Sổ đỏ,3.0,3.0,2.0,4 tỷ 700 triệu,nhà mặt tiền
Tốt Động,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,70.0,Sổ đỏ,3.0,3.0,2.5,4 tỷ 200 triệu,nhà mặt tiền
Tôn Đản,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,73.0,Sổ đỏ,2.0,2.0,,3 tỷ 800 triệu,nhà mặt tiền
Xuân Thiều 7,Phường Hòa Hiệp Nam,Quận Liên Chiểu,Đà Nẵng,102.0,Sổ đỏ,3.0,2.0,2.0,3 tỷ 980 triệu,nhà mặt tiền
Văn Tiến Dũng,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,4.0,3.0,2.0,5 tỷ 500 triệu,nhà mặt tiền
Tôn Đức Thắng,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,32.0,Sổ đỏ,2.0,2.0,3.0,5 tỷ 700 triệu,nhà mặt tiền
Hòa An,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,92.0,Sổ đỏ,5.0,4.0,,6 tỷ 200 triệu,nhà mặt tiền
Vũ Hữu,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,100.0,Sổ đỏ,3.0,3.0,3.0,10 tỷ,nhà mặt tiền
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,120.0,Sổ đỏ,4.0,4.0,4.0,15 tỷ 300 triệu,nhà mặt tiền
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,75.0,Sổ đỏ,3.0,4.0,5.0,11 tỷ,nhà mặt tiền
Mẹ Nhu,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,65.0,Sổ đỏ,4.0,3.0,3.0,6 tỷ 700 triệu,nhà mặt tiền
Thăng Long,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,150.0,Sổ đỏ,5.0,5.0,,24 tỷ,nhà mặt tiền
Bùi Tá Hán,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,250.0,Sổ đỏ,5.0,5.0,3.0,23 tỷ 500 triệu,nhà mặt tiền
Phan Đăng Lưu,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,100.0,Sổ đỏ,5.0,4.0,4.0,16 tỷ 999 triệu,nhà mặt tiền
Hoàng Diệu,Phường Bình Hiên,Quận Hải Châu,Đà Nẵng,111.0,Sổ đỏ,4.0,5.0,4.0,25 tỷ 999 triệu,nhà mặt tiền
Hồ Huấn Nghiệp,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ đỏ,3.0,2.0,2.0,5 tỷ 500 triệu,nhà mặt tiền
Hồ Nghinh,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,100.0,Sổ đỏ,22.0,22.0,8.0,27 tỷ 500 triệu,nhà mặt tiền
Nguyễn Sơn Hà,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,70.0,Sổ đỏ,3.0,3.0,3.0,7 tỷ 700 triệu,nhà mặt tiền
Thái Phiên,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,72.0,Sổ đỏ,11.0,11.0,5.0,20 tỷ,nhà mặt tiền
Nguyễn Chích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,75.0,Sổ hồng,2.0,2.0,,3 tỷ 790 triệu,nhà mặt tiền
Nguyễn Huy Tự,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,76.0,Sổ hồng,3.0,4.0,3.0,5 tỷ 200 triệu,nhà mặt tiền
Nguyễn Huy Tự,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,72.0,Sổ hồng,3.0,4.0,3.0,4 tỷ 380 triệu,nhà mặt tiền
Lê Đại Hành,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,90.0,Sổ hồng,2.0,3.0,2.0,4 tỷ 350 triệu,nhà mặt tiền
Nguyễn Hoàng,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,53.0,Sổ hồng,3.0,2.0,,8 tỷ 700 triệu,nhà mặt tiền
Phú Lộc 14,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,80.0,Sổ hồng,3.0,2.0,,3 tỷ 750 triệu,nhà mặt tiền
Dương Bích Liên,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,70.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 750 triệu,nhà mặt tiền
Lý Thái Tông,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,85.0,Sổ hồng,4.0,3.0,4.0,5 tỷ 495 triệu,nhà mặt tiền
Nhơn Hoà 3,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,81.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 100 triệu,nhà mặt tiền
Bế Văn Đàn,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,75.0,Sổ hồng,4.0,4.0,4.0,7 tỷ 390 triệu,nhà mặt tiền
Thúc Tề,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,60.0,Sổ hồng,2.0,2.0,2.0,3 tỷ 850 triệu,nhà mặt tiền
Nguyễn Sắc Kim,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,4.0,4.0,3.0,5 tỷ 590 triệu,nhà mặt tiền
Phạm Như Xương,Phường Hòa Khánh Nam,Quận Liên Chiểu,Đà Nẵng,85.0,Sổ hồng,1.0,1.0,,4 tỷ 50 triệu,nhà mặt tiền
Kinh Dương Vương,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,210.0,Sổ hồng,3.0,2.0,2.0,14 tỷ 500 triệu,nhà mặt tiền
Nguyễn Thị Cận,Phường Hòa Phát,Quận Cẩm Lệ,Đà Nẵng,105.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 750 triệu,nhà mặt tiền
Tôn Đản,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,106.0,Sổ hồng,4.0,4.0,4.0,6 tỷ,nhà mặt tiền
Nguyễn Đỗ Cung,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,83.0,Sổ hồng,33.0,3.0,3.0,3 tỷ 850 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,101.0,Sổ hồng,2.0,2.0,,7 tỷ 200 triệu,nhà mặt tiền
Lý Thánh Tông,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,5.0,4.0,3.0,6 tỷ 490 triệu,nhà mặt tiền
Nguyễn Khuyến,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,64.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 300 triệu,nhà mặt tiền
Trường Chinh,Phường An Khê,Quận Thanh Khê,Đà Nẵng,70.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 690 triệu,nhà mặt tiền
Phú Xuân 2,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,112.0,Sổ hồng,4.0,4.0,3.0,6 tỷ 890 triệu,nhà mặt tiền
Hồ Tùng Mậu,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,100.0,Sổ hồng,2.0,1.0,,6 tỷ 180 triệu,nhà mặt tiền
Đặng Như Mai,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,106.0,Sổ hồng,3.0,2.0,,3 tỷ 650 triệu,nhà mặt tiền
Đặng Tất,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,134.0,Sổ hồng,2.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Đô Đốc Tuyết,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,2.0,2.0,5 tỷ,nhà mặt tiền
Đặng Huy Trứ,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,90.0,Sổ hồng,3.0,2.0,2.0,5 tỷ 300 triệu,nhà mặt tiền
Lư Giang,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,150.0,Sổ hồng,3.0,2.0,,5 tỷ,nhà mặt tiền
Tôn Thất Dương Kỵ,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,4.0,3.0,5 tỷ 950 triệu,nhà mặt tiền
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,75.0,Sổ hồng,3.0,3.0,5.0,11 tỷ,nhà mặt tiền
Mẹ Thứ,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,,,,5 tỷ 500 triệu,nhà mặt tiền
Ngọc Hân,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,4.0,5.0,3.0,6 tỷ,nhà mặt tiền
Phan Huy Ích,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,4.0,4.0,,6 tỷ,nhà mặt tiền
Phan Huy Ích,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,4.0,5.0,,6 tỷ,nhà mặt tiền
An Trung 2,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,3.0,4.0,3.0,6 tỷ,nhà mặt tiền
An Trung 2,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,4.0,5.0,,6 tỷ,nhà mặt tiền
An Trung 1,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,4.0,4.0,3.0,6 tỷ,nhà mặt tiền
An Thượng 11,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,65.0,Sổ hồng,3.0,4.0,,5 tỷ 200 triệu,nhà mặt tiền
An Thượng 14,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,65.0,Sổ hồng,3.0,3.0,,5 tỷ 200 triệu,nhà mặt tiền
An Thượng 15,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,65.0,Sổ hồng,4.0,3.0,,5 tỷ 200 triệu,nhà mặt tiền
Tôn Thất Thiệp,Bắc Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,65.0,Sổ hồng,3.0,3.0,,5 tỷ 200 triệu,nhà mặt tiền
Nguyễn Sinh Sắc,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,95.0,Sổ đỏ,,1.0,3.0,4 tỷ 40 triệu,nhà mặt tiền
Minh Mạng,Phường Hòa Quý,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ đỏ,,,,4 tỷ 800 triệu,nhà mặt tiền
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,80.0,Sổ hồng,4.0,4.0,3.0,5 tỷ 950 triệu,nhà mặt tiền
Hòa Minh 20,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,72.0,Sổ đỏ,4.0,4.0,,5 tỷ 200 triệu,nhà mặt tiền
Trần Nguyên Đán,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,95.0,Sổ đỏ,3.0,3.0,3.0,6 tỷ 300 triệu,nhà mặt tiền
Lê Văn Thịnh,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,75.0,Sổ đỏ,2.0,2.0,,3 tỷ 550 triệu,nhà mặt tiền
Trường Chinh,Phường Hòa Phát,Quận Cẩm Lệ,Đà Nẵng,42.0,Sổ đỏ,2.0,2.0,2.0,2 tỷ 640 triệu,nhà mặt tiền
Lý Nhân Tông,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,92.0,Sổ đỏ,3.0,3.0,3.0,8 tỷ 600 triệu,nhà mặt tiền
Lê Anh Xuân,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,68.0,Sổ đỏ,3.0,3.0,,5 tỷ 250 triệu,nhà mặt tiền
Lê Thanh Nghị,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,81.0,Sổ đỏ,3.0,3.0,3.5,13 tỷ 500 triệu,nhà mặt tiền
Nguyễn Đăng Đạo,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,81.0,Sổ đỏ,3.0,2.0,4.0,7 tỷ 500 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,65.0,Sổ đỏ,3.0,3.0,,8 tỷ 500 triệu,nhà mặt tiền
Ngô Quyền,Phường Mân Thái,Quận Sơn Trà,Đà Nẵng,45.0,Sổ đỏ,2.0,2.0,3.5,6 tỷ 100 triệu,nhà mặt tiền
Lý Chính Thắng,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,90.0,Sổ đỏ,3.0,2.0,2.0,5 tỷ 400 triệu,nhà mặt tiền
Đoàn Ngọc Nhạc,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,1.0,1.0,,3 tỷ 250 triệu,nhà mặt tiền
Tiên Sơn 6,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,65.0,Sổ đỏ,3.0,2.0,2.5,4 tỷ 600 triệu,nhà mặt tiền
Nguyễn Chích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,82.0,Sổ đỏ,3.0,2.0,,3 tỷ 900 triệu,nhà mặt tiền
Bùi Tấn Diên,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,105.0,Sổ đỏ,4.0,3.0,,5 tỷ 950 triệu,nhà mặt tiền
Tôn Thất Thuyết,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,85.0,Sổ đỏ,3.0,3.0,3.0,6 tỷ 500 triệu,nhà mặt tiền
Bình An 2,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,60.0,Sổ đỏ,3.0,2.0,3.0,5 tỷ 900 triệu,nhà mặt tiền
Nguyễn Công Hoan,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,87.0,Sổ đỏ,3.0,3.0,2.0,4 tỷ 600 triệu,nhà mặt tiền
Nguyễn Thuật,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,125.0,Sổ đỏ,3.0,2.0,2.5,5 tỷ,nhà mặt tiền
