street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Xô Viết Nghệ Tĩnh,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,72.0,Sổ đỏ,3.0,1.0,,5 tỷ 900 triệu,nhà mặt tiền
Đoàn Khuê,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,4.0,4.0,3.0,6 tỷ 500 triệu,nhà mặt tiền
Âu Cơ,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,103.0,Sổ đỏ,2.0,2.0,,3 tỷ 750 triệu,nhà mặt tiền
An Hải 6,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,140.0,Sổ đỏ,4.0,4.0,,5 tỷ 200 triệu,nhà mặt tiền
Thế Lữ,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,120.0,Sổ đỏ,4.0,4.0,,5 tỷ 700 triệu,nhà mặt tiền
Nguyễn Quang Bích,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,95.0,Sổ hồng,1.0,1.0,,7 tỷ,nhà mặt tiền
Núi Thành,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,55.0,Không xác định,4.0,5.0,,471 triệu 234 nghìn,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,80.0,Sổ hồng,4.0,4.0,3.0,6 tỷ,nhà mặt tiền
Nguyễn Khoái,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,93.0,Sổ đỏ,1.0,1.0,,7 tỷ,nhà mặt tiền
Yên Khê 2,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,78.0,Sổ hồng,6.0,6.0,3.0,5 tỷ 990 triệu,nhà mặt tiền
Dương Quảng Hàm Tố Hữu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,72.0,Sổ hồng,5.0,3.0,4.0,6 tỷ 300 triệu,nhà mặt tiền
Nguyễn Khoái,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,95.0,Sổ đỏ,1.0,1.0,,7 tỷ 100 triệu,nhà mặt tiền
Tố Hữu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,4.0,3.0,3.0,9 tỷ 200 triệu,nhà mặt tiền
Hoàng Ngọc Phách,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,86.0,Sổ hồng,2.0,4.0,,4 tỷ 800 triệu,nhà mặt tiền
Hồ Nguyên Trừng,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,86.0,Sổ hồng,4.0,2.0,,4 tỷ 430 triệu,nhà mặt tiền
Hồ Nguyên Trừng,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,92.0,Sổ đỏ,5.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Đại lộ Thăng Long,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,86.0,Sổ hồng,4.0,3.0,,4 tỷ 800 triệu,nhà mặt tiền
Tiên Sơn 14,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,86.0,Sổ hồng,5.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Bãi Sậy,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,74.0,Sổ hồng,4.0,2.0,,3 tỷ,nhà mặt tiền
Núi Thành,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,868.0,Không xác định,5.0,2.0,,407 triệu 960 nghìn,nhà mặt tiền
Nguyễn Hàng,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,80.0,Sổ hồng,4.0,2.0,,4 tỷ,nhà mặt tiền
Tiên Sơn 12,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,90.0,Sổ hồng,4.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Tiên Sơn 12,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,105.0,Sổ hồng,4.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Thăng Long,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Không xác định,3.0,2.0,,4 tỷ 800 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hải Châu,Quận Hải Châu,Đà Nẵng,105.0,Sổ hồng,3.0,3.0,,4 tỷ 800 triệu,nhà mặt tiền
Nguyễn Thi,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,3.0,2.0,,5 tỷ 100 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,108.0,Sổ hồng,3.0,2.0,,4 tỷ 800 triệu,nhà mặt tiền
Lê Anh Xuân,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,85.0,Sổ hồng,3.0,2.0,,5 tỷ 500 triệu,nhà mặt tiền
Trương Chí Cương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,60.8,Sổ hồng,4.0,4.0,3.0,4 tỷ 450 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,88.0,Sổ hồng,3.0,3.0,,4 tỷ 700 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,106.0,Sổ hồng,3.0,2.0,,4 tỷ 800 triệu,nhà mặt tiền
Phạm Văn Bạch,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,3.0,2.0,,4 tỷ 500 triệu,nhà mặt tiền
Vũ Văn Dũng,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,51.0,Sổ hồng,3.0,3.0,,3 tỷ 900 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,105.0,Sổ hồng,3.0,2.0,2.0,4 tỷ 800 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,105.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 800 triệu,nhà mặt tiền
Mạc Thị Bưởi,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,3.0,2.0,,5 tỷ 500 triệu,nhà mặt tiền
Tiên Sơn 16,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,90.0,Sổ hồng,4.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Thăng Long,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,85.0,Sổ hồng,3.0,4.0,,4 tỷ 800 triệu,nhà mặt tiền
Trần Huy Liệu,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,70.0,Sổ hồng,4.0,2.0,,3 tỷ 850 triệu,nhà mặt tiền
Lê Duẩn,Phường Tân Chính,Quận Thanh Khê,Đà Nẵng,75.0,Sổ đỏ,6.0,6.0,2.0,8 tỷ 500 triệu,nhà mặt tiền
An Hải 6,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,140.0,Sổ đỏ,4.0,4.0,,5 tỷ 200 triệu,nhà mặt tiền
Âu Cơ,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,183.0,Sổ hồng,2.0,1.0,,7 tỷ 100 triệu,nhà mặt tiền
Nghiêm Xuân Yên,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,92.0,Sổ hồng,4.0,4.0,3.0,6 tỷ 800 triệu,nhà mặt tiền
Xô Viết Nghệ Tĩnh,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,92.0,Sổ hồng,5.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Bình Hòa 2,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,86.0,Không xác định,3.0,2.0,,4 tỷ 200 triệu,nhà mặt tiền
Bình Hòa 2,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ hồng,3.0,2.0,2.0,4 tỷ 800 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 800 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,4.0,3.0,,4 tỷ 800 triệu,nhà mặt tiền
Bình Hòa 1,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,95.0,Sổ hồng,3.0,2.0,2.0,4 tỷ 700 triệu,nhà mặt tiền
Lê Sát,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,3.0,3.0,,5 tỷ 300 triệu,nhà mặt tiền
Cao Xuân Huy,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,78.0,Sổ hồng,4.0,3.0,,5 tỷ 600 triệu,nhà mặt tiền
Phạm Văn Bạch,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,3.0,2.0,,5 tỷ 100 triệu,nhà mặt tiền
Trương Chí Cương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,3.0,2.0,,4 tỷ 800 triệu,nhà mặt tiền
Trương Chí Cương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,76.0,Sổ đỏ,3.0,3.0,,5 tỷ,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,4.0,2.0,,4 tỷ 800 triệu,nhà mặt tiền
Vũ Trọng Phụng,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,82.0,Sổ hồng,3.0,2.0,,5 tỷ 100 triệu,nhà mặt tiền
Trần Đăng Ninh,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,78.0,Sổ hồng,4.0,2.0,29.0,5 tỷ 100 triệu,nhà mặt tiền
Trương Chí Cương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ đỏ,3.0,2.0,,4 tỷ 800 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,110.0,Sổ hồng,3.0,2.0,,4 tỷ 850 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,110.0,Sổ hồng,3.0,2.0,,4 tỷ 800 triệu,nhà mặt tiền
Nguyễn Xuân Nhĩ,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,180.0,Sổ hồng,5.0,4.0,,4000 tỷ,nhà mặt tiền
Đặng Xuân Bảng,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,72.0,Sổ hồng,4.0,2.0,2.0,4 tỷ,nhà mặt tiền
Núi Thành,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,86.0,Không xác định,4.0,2.0,2.0,4 tỷ 200 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,85.0,Sổ đỏ,3.0,1.0,,4 tỷ 100 triệu,nhà mặt tiền
Bình Hòa 1,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,95.0,Sổ hồng,4.0,3.0,2.0,4 tỷ 800 triệu,nhà mặt tiền
Bình Hòa 2,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,90.0,Sổ hồng,3.0,2.0,,4 tỷ 500 triệu,nhà mặt tiền
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,50.0,Sổ hồng,4.0,4.0,,4 tỷ 500 triệu,nhà mặt tiền
Bàu Tràm 1,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,189.0,Sổ đỏ,1.0,1.0,,3 tỷ 590 triệu,nhà mặt tiền
Đào Sư Tích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,90.0,Sổ hồng,3.0,2.0,,3 tỷ 950 triệu,nhà mặt tiền
Nguyễn Khoái,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,93.0,Sổ đỏ,1.0,1.0,,7 tỷ 100 triệu,nhà mặt tiền
Nguyễn Đỗ Cung,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,110.0,Sổ hồng,3.0,3.0,,5 tỷ 500 triệu,nhà mặt tiền
22 Trần Văn Trà,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,3.0,3.0,,12 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,105.0,Sổ đỏ,3.0,2.0,2.0,4 tỷ 600 triệu,nhà mặt tiền
Phần Lăng 17,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,85.0,Sổ đỏ,3.0,3.0,2.0,4 tỷ 800 triệu,nhà mặt tiền
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,42.0,Sổ đỏ,3.0,3.0,,3 tỷ 450 triệu,nhà mặt tiền
Ngũ Hành Sơn,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,7.0,3.0,3.0,6 triệu,nhà mặt tiền
Nại Hiên Đông 11,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,7.0,7.0,3.0,5 tỷ 800 triệu,nhà mặt tiền
Nguyễn Huy Tưởng,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,94.0,Sổ hồng,2.0,1.0,,3 tỷ 100 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,158.0,Sổ hồng,10.0,5.0,3.0,11 tỷ 500 triệu,nhà mặt tiền
Bà Huyện Thanh Quan,Bắc Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,144.0,Sổ hồng,2.0,2.0,2.0,25 tỷ,nhà mặt tiền
Tố Hữu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,73.0,Không xác định,5.0,5.0,4.0,6 tỷ 300 triệu,nhà mặt tiền
Hồ Nguyên Trừng,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,90.0,Sổ hồng,5.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Đa Mặn 1,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ đỏ,2.0,1.0,,4 tỷ 300 triệu,nhà mặt tiền
Đa Mặn 1,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,1.0,1.0,,4 tỷ 300 triệu,nhà mặt tiền
Nguyễn Đình Trân,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,4.0,4.0,3.0,6 tỷ 850 triệu,nhà mặt tiền
Đoàn Khuê,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,110.0,Sổ hồng,5.0,4.0,3.0,7 tỷ,nhà mặt tiền
Đoàn Khuê,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,110.0,Sổ hồng,5.0,4.0,,7 tỷ,nhà mặt tiền
Tiên Sơn 14,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,90.0,Sổ hồng,4.0,2.0,,4 tỷ 400 triệu,nhà mặt tiền
Trương Chí Cương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,110.0,Sổ hồng,3.0,2.0,2.0,4 tỷ 800 triệu,nhà mặt tiền
Tiên Sơn 18,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,,4 tỷ 800 triệu,nhà mặt tiền
Trương Chí Cương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,72.0,Sổ hồng,4.0,2.0,,5 tỷ 200 triệu,nhà mặt tiền
Nguyễn Thi,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,76.0,Sổ hồng,3.0,2.0,,5500 tỷ,nhà mặt tiền
Bãi Sậy,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,76.0,Sổ hồng,3.0,2.0,,3 tỷ 900 triệu,nhà mặt tiền
Nguyễn Hàng,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,78.0,Sổ hồng,3.0,2.0,,4 tỷ,nhà mặt tiền
Lê Hữu Trác,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,230.0,Sổ hồng,15.0,15.0,3.0,14 tỷ 200 triệu,nhà mặt tiền
Phú Lộc 10,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,160.0,Sổ hồng,20.0,8.0,4.0,10 tỷ 400 triệu,nhà mặt tiền
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,53.0,Sổ đỏ,3.0,3.0,,3 tỷ 250 triệu,nhà mặt tiền
Võ Nguyên Giáp,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,88.0,Sổ hồng,2.0,2.0,,5 tỷ 254 triệu,nhà mặt tiền
Trần Cao Vân,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 200 triệu,nhà mặt tiền
Bình An 3,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,105.0,Sổ đỏ,3.0,3.0,3.0,8 tỷ,nhà mặt tiền
Đường 3 Tháng 2,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,68.0,Sổ đỏ,4.0,4.0,,4 tỷ 900 triệu,nhà mặt tiền
Bàu Tràm 1,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,80.0,Sổ đỏ,5.0,3.0,3.0,3 tỷ 500 triệu,nhà mặt tiền
Thạch Lam,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,81.0,Sổ đỏ,7.0,7.0,,105.000 đ,nhà mặt tiền
Võ An Ninh,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,156.5,Sổ đỏ,4.0,5.0,4.0,9 tỷ,nhà mặt tiền
Vũ Trọng Phụng,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,70.0,Sổ đỏ,3.0,4.0,,5 triệu,nhà mặt tiền
Lê Đình Lý,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,45.0,Sổ hồng,3.0,3.0,,3 tỷ 500 triệu,nhà mặt tiền
Bạch Đằng,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,3.0,2.0,29.0,7 tỷ 760 triệu,nhà mặt tiền
Hoá Sơn 10,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,154.0,Sổ đỏ,3.0,3.0,5.0,19 tỷ,nhà mặt tiền
Hoá Sơn 10,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,120.0,Sổ đỏ,3.0,3.0,3.0,19 tỷ,nhà mặt tiền
Dương Bá Trạc,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,86.0,Sổ đỏ,2.0,2.0,3.0,8 tỷ 750 triệu,nhà mặt tiền
Mạc Thị Bưởi,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,86.0,Sổ đỏ,4.0,3.0,4.0,7 tỷ 500 triệu,nhà mặt tiền
Thi Sách,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,84.0,Sổ đỏ,2.0,2.0,,6 tỷ 400 triệu,nhà mặt tiền
Trần Cao Vân,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,100.0,Sổ đỏ,3.0,2.0,,3 tỷ,nhà mặt tiền
Thi Sách,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,60.0,Sổ đỏ,3.0,4.0,4.0,6 tỷ 200 triệu,nhà mặt tiền
An Thượng 1,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,350.0,Sổ đỏ,2.0,5.0,,22 tỷ,nhà mặt tiền
Trần Đại Nghĩa,Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng,105.0,Sổ đỏ,2.0,2.0,2.0,4 tỷ 100 triệu,nhà mặt tiền
Đặng Thùy Trâm,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,84.0,Sổ đỏ,4.0,4.0,4.0,6 tỷ,nhà mặt tiền
Thi Sách,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,59.0,Sổ đỏ,5.0,4.0,4.0,6 tỷ 600 triệu,nhà mặt tiền
Nguyễn Xí,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,104.0,Sổ đỏ,4.0,4.0,,6 tỷ 300 triệu,nhà mặt tiền
Nguyễn Phi Khanh,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,60.0,Sổ đỏ,3.0,4.0,4.0,6 tỷ 600 triệu,nhà mặt tiền
Thi Sách,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,59.0,Sổ hồng,3.0,4.0,4.0,7 tỷ,nhà mặt tiền
Võ Nguyên Giáp,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,220.0,Sổ đỏ,1.0,1.0,,13 tỷ 500 triệu,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,50.0,Sổ hồng,4.0,4.0,4.0,5 tỷ 800 triệu,nhà mặt tiền
Man Thiện,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,50.0,Sổ hồng,4.0,4.0,4.0,5 tỷ 800 triệu,nhà mặt tiền
Điện Biên Phủ,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,50.0,Sổ đỏ,2.0,2.0,3.0,3 tỷ 500 triệu,nhà mặt tiền
Lý Thái Tông,Phường Hòa Hiệp Bắc,Quận Liên Chiểu,Đà Nẵng,125.0,Sổ đỏ,3.0,3.0,3.0,10 tỷ 950 triệu,nhà mặt tiền
Trần Cao Vân,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,300.0,Sổ đỏ,6.0,6.0,3.0,32 tỷ,nhà mặt tiền
Tôn Đản,Phường Hòa Phát,Quận Cẩm Lệ,Đà Nẵng,105.0,Sổ hồng,3.0,2.0,2.0,5 tỷ,nhà mặt tiền
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,85.0,Sổ hồng,2.0,2.0,1.5,4 tỷ 800 triệu,nhà mặt tiền
Mỹ Khê,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,100.0,Sổ đỏ,4.0,5.0,4.0,8 tỷ,nhà mặt tiền
Tôn Đản,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,80.0,Sổ đỏ,,,,1 tỷ 850 triệu,nhà mặt tiền
Nguyễn Văn Thoại,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,99.9,Sổ hồng,,,,8 tỷ,nhà mặt tiền
Hồ Tông Thốc,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,93.0,Sổ hồng,4.0,4.0,,6 tỷ 250 triệu,nhà mặt tiền
Thi Sách,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,60.0,Sổ hồng,2.0,1.0,,4 tỷ 150 triệu,nhà mặt tiền
Trần Khánh Dư,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,97.5,Sổ hồng,3.0,4.0,2.0,8 tỷ 900 triệu,nhà mặt tiền
Tố Hữu,Phường Hải Châu,Quận Hải Châu,Đà Nẵng,90.0,Sổ hồng,3.0,4.0,4.0,6 tỷ 700 triệu,nhà mặt tiền
Bình Hòa 1,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,103.0,Sổ đỏ,3.0,4.0,3.0,5 tỷ 200 triệu,nhà mặt tiền
Chu Lai,Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng,110.0,Sổ đỏ,1.0,1.0,,3 tỷ 150 triệu,nhà mặt tiền
Bùi Tá Hán,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ đỏ,3.0,2.0,2.0,4 tỷ 200 triệu,nhà mặt tiền
Bùi Trang Chước,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,3.0,3.0,3.0,5 tỷ 450 triệu,nhà mặt tiền
Phù Đổng,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,101.0,Sổ đỏ,4.0,2.0,2.0,3 tỷ 290 triệu,nhà mặt tiền
Trần Hưng Đạo,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,144.0,Sổ đỏ,4.0,3.0,,11 tỷ,nhà mặt tiền
Trần Hưng Đạo,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,144.0,Sổ đỏ,3.0,3.0,,10 tỷ,nhà mặt tiền
Phạm Kiệt,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ đỏ,3.0,2.0,31.0,3 tỷ,nhà mặt tiền
Vũng Thùng 3,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,124.0,Giấy tờ hợp lệ,4.0,3.0,3.0,7 tỷ,nhà mặt tiền
An Thượng 1,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,85.0,Giấy tờ hợp lệ,14.0,15.0,,23 tỷ,nhà mặt tiền
An Thượng 1,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,80.0,Giấy tờ hợp lệ,10.0,11.0,,18 tỷ,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,250.0,Sổ đỏ,3.0,2.0,2.0,29 tỷ,nhà mặt tiền
Tô Hiệu,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,81.0,Sổ đỏ,3.0,4.0,3.0,3 tỷ 300 triệu,nhà mặt tiền
Thanh Lương 16,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,4.0,3.0,3.0,4 tỷ 850 triệu,nhà mặt tiền
Hoàng Hiệp,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,100.0,Sổ đỏ,2.0,3.0,3.0,4 tỷ 650 triệu,nhà mặt tiền
Nguyễn Lương Bằng,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,72.0,Sổ hồng,,,3.0,9 tỷ 500 triệu,nhà mặt tiền
Hoàng Đức Lương,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,100.0,Sổ đỏ,4.0,4.0,3.0,7 tỷ 700 triệu,nhà mặt tiền
Nguyễn Duy Trinh,Phường Hòa Hải,Quận Ngũ Hành Sơn,Đà Nẵng,85.0,Sổ đỏ,3.0,2.0,2.0,3 tỷ,nhà mặt tiền
Ông Ích Khiêm,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,53.0,Sổ đỏ,2.0,2.0,3.0,14 tỷ 200 triệu,nhà mặt tiền
Trần Hưng Đạo,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,144.0,Sổ đỏ,3.0,4.0,4.0,11 tỷ 200 triệu,nhà mặt tiền
Nguyễn Chích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,75.0,Sổ đỏ,3.0,4.0,3.0,5 tỷ 400 triệu,nhà mặt tiền
