street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Tiểu La,Hòa Cường Bắc,Hải Châu,Đà Nẵng,65.0,1,3,3,3,3.4,1
Thanh Sơn,Thanh Bình,Hải Châu,Đà Nẵng,56.0,1,3,2,2,3.05,1
Tiểu La,Hòa Cường Bắc,Hải Châu,Đà Nẵng,67.0,1,3,3,2,3.45,1
Thanh Long,Thanh Bình,Hải Châu,Đà Nẵng,55.0,9,3,2,2,3.08,1
Núi Thành,Hòa Thuận Đông,Hải Châu,Đà Nẵng,64.0,1,3,3,3,3.42,1
Lê Hữu Trác,Phước Mỹ,Sơn Trà,Đà Nẵng,117.0,1,3,2,2,4.35,1
Hoàng Diệu,Bình Thuận,Hải Châu,Đà Nẵng,52.0,1,2,2,2,2.6,1
Hàm Nghi,Thạc Gián,Thanh Khê,Đà Nẵng,56.0,1,3,3,3,4.16,1
Lê Đình Thám,Hòa Thuận Đông,Hải Châu,Đà Nẵng,52.0,1,2,2,2,2.56,1
Ỷ Lan Nguyên Phi,Hòa Cường Bắc,Hải Châu,Đà Nẵng,65.0,1,3,3,2,3.5,1
Trưng Nữ Vương,Hòa Thuận Đông,Hải Châu,Đà Nẵng,52.0,1,2,2,2,2.57,1
Phan Thanh,Thạc Gián,Thanh Khê,Đà Nẵng,52.0,1,3,4,3,3.35,1
Phạm Văn Nghị,Thạc Gián,Thanh Khê,Đà Nẵng,56.0,1,3,3,4,4.1,1
Tôn Thất Đạm,Xuân Hà,Thanh Khê,Đà Nẵng,90.0,1,3,3,3,17.55,1
Đặng Đình Vân,An Khê,Thanh Khê,Đà Nẵng,100.0,1,4,6,3,8.4,1
Lý Đạo Thành,An Hải Bắc,Sơn Trà,Đà Nẵng,100.0,1,4,3,3,7.0,1
Trưng Nữ Vương,Hòa Thuận Tây,Hải Châu,Đà Nẵng,159.0,1,4,2,3,9.8,1
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,135.0,1,3,2,2,5.1,1
Ông Ích Khiêm,Thanh Bình,Hải Châu,Đà Nẵng,50.0,1,2,2,3,12.5,1
Xuân Thiều,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,75.0,1,3,2,2,3.4,1
Nguyễn Phước Nguyên,Hòa Khê,Thanh Khê,Đà Nẵng,40.0,1,3,2,3,4.1,1
Duy Tân,Hòa Thuận Tây,Hải Châu,Đà Nẵng,133.0,1,3,3,3,19.0,1
Đào Duy Từ,Vĩnh Trung,Thanh Khê,Đà Nẵng,36.0,1,4,2,3,8.7,1
Nguyễn Văn Linh,Nam Dương,Hải Châu,Đà Nẵng,59.0,9,3,4,3,5.7,1
Điện Biên Phủ,Hòa Khê,Thanh Khê,Đà Nẵng,60.0,1,1,1,3,2.7,1
Trương Định,Mân Thái,Sơn Trà,Đà Nẵng,82.0,9,3,2,3,11.0,1
Phan Bá Phiến,Nại Hiên Đông,Sơn Trà,Đà Nẵng,150.0,1,4,4,3,11.5,1
Hùng Vương,Vĩnh Trung,Thanh Khê,Đà Nẵng,46.0,1,3,2,2,3.65,1
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,44.0,9,3,2,2,2.5,1
Đỗ Bá,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,147.0,1,3,2,3,17.0,1
Dương Văn An,Mân Thái,Sơn Trà,Đà Nẵng,75.0,1,2,2,3,4.0,1
Phạm Văn Xảo,Thọ Quang,Sơn Trà,Đà Nẵng,130.0,1,6,6,3,8.5,1
Trường Chinh,An Khê,Thanh Khê,Đà Nẵng,100.0,1,5,6,3,8.4,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,46.0,1,3,3,3,2.852,1
Ngô Văn Sở,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,125.0,1,3,2,2,9.25,1
Lê Độ,Xuân Hà,Thanh Khê,Đà Nẵng,30.0,1,2,2,2,1.8,1
Mỹ An 3,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,90.0,1,3,4,3,7.98,1
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,72.0,1,4,2,3,6.192,1
Âu Cơ,Hòa Hiệp Bắc,Liên Chiểu,Đà Nẵng,144.0,1,2,2,3,0.078,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,54.0,1,2,2,2,2.592,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,53.0,1,4,4,3,5.798,1
Thi Sách,Hòa Thuận Tây,Hải Châu,Đà Nẵng,62.0,1,3,2,2,4.495,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,63.0,1,3,3,2,3.244,1
Lương Văn Can,Khuê Trung,Cẩm Lệ,Đà Nẵng,70.0,1,3,3,3,4.6,1
Mẹ Thứ,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,3,3,5.45,1
Thanh Lương 10,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,2,2,2,4.6,1
Nguyễn Lương Bằng,Hòa Minh,Liên Chiểu,Đà Nẵng,125.0,1,2,1,3,4.9,1
Lê Huy Cát,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,4,3,5.8,1
Đa Phước,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,85.0,1,4,4,3,6.3,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,3,2,5.69,1
Số 3,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,100.0,1,3,2,2,3.6,1
Ngọc Hân,An Hải Tây,Sơn Trà,Đà Nẵng,82.0,2,3,2,3,6.8,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,3,3,5.0,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,2,2,2,5.8,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,85.0,1,3,2,2,3.25,1
Lê Văn Hiến,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,95.0,1,3,3,3,7.5,1
Lê Văn Hiến,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,100.0,1,2,2,2,5.7,1
Võ Chí Công,Hòa Quý,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,2,2,3.2,1
Lê Độ,Chính Gián,Thanh Khê,Đà Nẵng,60.0,1,3,3,3,8.2,1
Khuê Mỹ Đông 4,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,90.0,1,4,2,2,6.0,1
Trường Sa,Hòa Hải,Ngũ Hành Sơn,Đà Nẵng,52.0,1,2,2,2,2.4,1
Trường Sa,Hòa Hải,Ngũ Hành Sơn,Đà Nẵng,127.0,1,3,2,2,3.5,1
Minh Mạng,Hòa Quý,Ngũ Hành Sơn,Đà Nẵng,100.0,1,4,3,3,4.8,1
Lê Văn Hiến,Hòa Hải,Ngũ Hành Sơn,Đà Nẵng,125.0,1,4,3,2,7.6,1
Minh Mạng,Hòa Quý,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,3,3,5.95,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,3,3,4.75,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,4,3,4.4,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,2,1,3,3.0,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,2,2,3,3.95,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,151.0,1,5,4,2,5.6,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,4,3,5.39,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,2,2,8.25,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,135.0,1,6,4,3,9.5,1
Nam Kỳ Khởi Nghĩa,Bắc Mỹ An,Ngũ Hành Sơn,Đà Nẵng,100.0,1,5,5,3,2.4,1
Hoài Thanh,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,80.0,1,3,2,3,7.5,1
Ngọc Hân,An Hải Tây,Sơn Trà,Đà Nẵng,82.0,2,3,3,3,6.8,1
Nguyễn Văn Tỵ,Hòa Châu,Hoà Vang,Đà Nẵng,80.0,1,2,2,3,2.95,1
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,120.0,1,3,3,2,5.75,1
Cách Mạng Tháng 8,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,2,2,4.6,1
Đào Sư Tích,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,85.0,1,3,1,2,3.8,1
Điện Biên Phủ,Hòa Khê,Thanh Khê,Đà Nẵng,50.0,1,4,3,3,3.55,1
Nguyễn Duy,Khuê Trung,Cẩm Lệ,Đà Nẵng,90.0,1,4,3,3,6.2,1
Tố Hữu,Hòa Cường Bắc,Hải Châu,Đà Nẵng,92.0,1,4,3,3,9.0,1
Phần Lăng 1,Hòa Khê,Thanh Khê,Đà Nẵng,76.0,1,2,2,2,3.25,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,120.0,1,5,4,4,15.2,1
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,75.0,1,2,2,2,2.75,1
Lê Quảng Chí,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,3,3,8.5,1
Lỗ Giáng 20,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,3,2,3.5,1
Nguyễn Chích,Hòa Minh,Liên Chiểu,Đà Nẵng,75.0,1,2,2,3,3.75,1
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,80.0,1,4,3,4,12.5,1
Phú Xuân 2,Hòa Minh,Liên Chiểu,Đà Nẵng,112.0,1,5,4,3,6.9,1
Phú Xuân 6,Hòa Minh,Liên Chiểu,Đà Nẵng,75.0,1,4,3,3,5.8,1
Thân Nhân Trung,Thanh Khê Đông,Thanh Khê,Đà Nẵng,81.0,1,3,3,3,5.699,1
Lê Thiệt,Hòa Minh,Liên Chiểu,Đà Nẵng,72.0,1,3,2,3,3.55,1
Nguyễn Sơn,Hòa Cường Nam,Hải Châu,Đà Nẵng,100.0,1,4,3,3,9.0,1
Phần Lăng 19,Hòa Khê,Thanh Khê,Đà Nẵng,85.0,1,2,2,2,4.5,1
Vũ Mộng Nguyên,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,110.0,1,3,3,2,10.5,1
Đặng Thai Mai,Vĩnh Trung,Thanh Khê,Đà Nẵng,81.0,1,3,2,2,10.2,1
Lê Trọng Tấn,An Khê,Thanh Khê,Đà Nẵng,72.0,1,3,2,2,2.7,1
Lý Triện,Hòa Khê,Thanh Khê,Đà Nẵng,97.0,1,3,3,3,6.4,1
Hàn Thuyên,Hòa Cường Bắc,Hải Châu,Đà Nẵng,100.0,1,3,3,3,9.0,1
Đào Sư Tích,Hòa Minh,Liên Chiểu,Đà Nẵng,60.0,1,3,3,3,3.75,1
Thanh Vinh,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,161.0,1,3,3,2,3.35,1
Nguyễn Khuyến,Hòa Minh,Liên Chiểu,Đà Nẵng,63.0,1,3,2,3,4.3,1
Hóa Sơn 1,Hòa Cường Nam,Hải Châu,Đà Nẵng,56.0,1,2,2,2,3.85,1
Hoàng Ngọc Phách,Khuê Trung,Cẩm Lệ,Đà Nẵng,95.0,1,3,3,2,4.7,1
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,73.0,1,2,2,2,3.8,1
Xuân Thiều 7,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,102.0,1,3,2,2,3.98,1
Văn Tiến Dũng,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,3,2,5.5,1
Tôn Đức Thắng,Hòa Minh,Liên Chiểu,Đà Nẵng,32.0,1,2,2,3,5.7,1
Hòa An,Hòa An,Cẩm Lệ,Đà Nẵng,92.0,1,5,4,3,6.2,1
Vũ Hữu,Hòa Thuận Tây,Hải Châu,Đà Nẵng,100.0,1,3,3,3,10.0,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,120.0,1,4,4,4,15.3,1
Mẹ Nhu,Thanh Khê Đông,Thanh Khê,Đà Nẵng,65.0,1,4,3,3,6.7,1
Phan Đăng Lưu,Hòa Cường Bắc,Hải Châu,Đà Nẵng,100.0,1,5,4,4,16.999,1
Hồ Huấn Nghiệp,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,90.0,1,3,2,2,5.5,1
Nguyễn Sơn Hà,Hòa Cường Bắc,Hải Châu,Đà Nẵng,70.0,1,3,3,3,7.7,1
Nguyễn Chích,Hòa Minh,Liên Chiểu,Đà Nẵng,75.0,1,2,2,3,3.79,1
Nguyễn Huy Tự,Hòa Minh,Liên Chiểu,Đà Nẵng,76.0,1,3,4,3,5.2,1
Nguyễn Huy Tự,Hòa Minh,Liên Chiểu,Đà Nẵng,72.0,1,3,4,3,4.38,1
Lê Đại Hành,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,90.0,1,2,3,2,4.35,1
Nguyễn Hoàng,Nam Dương,Hải Châu,Đà Nẵng,53.0,1,3,2,3,8.7,1
Phú Lộc 14,Thanh Khê Tây,Thanh Khê,Đà Nẵng,80.0,1,3,2,2,3.75,1
Dương Bích Liên,Thanh Khê Tây,Thanh Khê,Đà Nẵng,70.0,1,3,3,3,4.75,1
Lý Thái Tông,Hòa Minh,Liên Chiểu,Đà Nẵng,85.0,1,4,3,4,5.495,1
Nhơn Hoà 3,Hòa An,Cẩm Lệ,Đà Nẵng,81.0,1,3,3,3,4.1,1
Bế Văn Đàn,Hòa Khê,Thanh Khê,Đà Nẵng,75.0,1,4,4,4,7.39,1
Thúc Tề,Hòa Khê,Thanh Khê,Đà Nẵng,60.0,1,2,2,2,3.85,1
Nguyễn Sắc Kim,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,4,3,5.59,1
Phạm Như Xương,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,85.0,1,1,1,2,4.05,1
Nguyễn Thị Cận,Hòa Phát,Cẩm Lệ,Đà Nẵng,105.0,1,3,2,2,3.75,1
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,106.0,1,4,4,4,6.0,1
Cách Mạng Tháng 8,Khuê Trung,Cẩm Lệ,Đà Nẵng,101.0,1,2,2,3,7.2,1
Lý Thánh Tông,Nại Hiên Đông,Sơn Trà,Đà Nẵng,90.0,1,5,4,3,6.49,1
Nguyễn Khuyến,Hòa Minh,Liên Chiểu,Đà Nẵng,64.0,1,3,3,3,4.3,1
Trường Chinh,An Khê,Thanh Khê,Đà Nẵng,70.0,1,4,3,3,4.69,1
Phú Xuân 2,Hòa Minh,Liên Chiểu,Đà Nẵng,112.0,1,4,4,3,6.89,1
Hồ Tùng Mậu,Hòa Minh,Liên Chiểu,Đà Nẵng,100.0,1,2,1,2,6.18,1
Đặng Như Mai,Hòa An,Cẩm Lệ,Đà Nẵng,106.0,1,3,2,2,3.65,1
Đặng Tất,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,134.0,1,2,2,2,4.4,1
Đô Đốc Tuyết,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,2,2,5.0,1
Đặng Huy Trứ,Hòa Minh,Liên Chiểu,Đà Nẵng,90.0,1,3,2,2,5.3,1
Lư Giang,Hòa Xuân,Cẩm Lệ,Đà Nẵng,150.0,1,3,2,3,5.0,1
Tôn Thất Dương Kỵ,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,4,3,5.95,1
Mẹ Thứ,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,3,2,5.5,1
Ngọc Hân,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,4,5,3,6.0,1
Phan Huy Ích,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,4,4,2,6.0,1
Phan Huy Ích,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,4,5,3,6.0,1
An Trung 2,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,3,4,3,6.0,1
An Trung 2,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,4,5,3,6.0,1
An Trung 1,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,4,4,3,6.0,1
An Thượng 11,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,65.0,1,3,4,3,5.2,1
An Thượng 14,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,65.0,1,3,3,3,5.2,1
An Thượng 15,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,65.0,1,4,3,3,5.2,1
Tôn Thất Thiệp,Bắc Mỹ An,Ngũ Hành Sơn,Đà Nẵng,65.0,1,3,3,3,5.2,1
Nguyễn Sinh Sắc,Hòa Minh,Liên Chiểu,Đà Nẵng,95.0,1,3,1,3,4.04,1
Minh Mạng,Hòa Quý,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,2,2,4.8,1
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,80.0,1,4,4,3,5.95,1
Hòa Minh 20,Hòa Minh,Liên Chiểu,Đà Nẵng,72.0,1,4,4,3,5.2,1
Trần Nguyên Đán,Hòa Minh,Liên Chiểu,Đà Nẵng,95.0,1,3,3,3,6.3,1
Lê Văn Thịnh,Hòa Minh,Liên Chiểu,Đà Nẵng,75.0,1,2,2,2,3.55,1
Trường Chinh,Hòa Phát,Cẩm Lệ,Đà Nẵng,42.0,1,2,2,2,2.64,1
Lý Nhân Tông,Khuê Trung,Cẩm Lệ,Đà Nẵng,92.0,1,3,3,3,8.6,1
Lê Anh Xuân,Hòa Cường Nam,Hải Châu,Đà Nẵng,68.0,1,3,3,3,5.25,1
Nguyễn Đăng Đạo,Hòa Cường Bắc,Hải Châu,Đà Nẵng,81.0,1,3,2,4,7.5,1
Núi Thành,Hòa Cường Bắc,Hải Châu,Đà Nẵng,65.0,1,3,3,3,8.5,1
Lý Chính Thắng,Hòa Minh,Liên Chiểu,Đà Nẵng,90.0,1,3,2,2,5.4,1
Đoàn Ngọc Nhạc,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,1,1,3,3.25,1
Nguyễn Chích,Hòa Minh,Liên Chiểu,Đà Nẵng,82.0,1,3,2,3,3.9,1
Bùi Tấn Diên,Hòa An,Cẩm Lệ,Đà Nẵng,105.0,1,4,3,3,5.95,1
Tôn Thất Thuyết,Khuê Trung,Cẩm Lệ,Đà Nẵng,85.0,1,3,3,3,6.5,1
Bình An 2,Hòa Cường Bắc,Hải Châu,Đà Nẵng,60.0,1,3,2,3,5.9,1
Nguyễn Công Hoan,Hòa An,Cẩm Lệ,Đà Nẵng,87.0,1,3,3,2,4.6,1
Lý Thái Tông,Thanh Khê Đông,Thanh Khê,Đà Nẵng,85.0,1,3,3,3,8.7,1
Nguyễn Khang,Hòa Khê,Thanh Khê,Đà Nẵng,101.0,1,3,2,3,5.99,1
Bàu Tràm 3,Khuê Trung,Cẩm Lệ,Đà Nẵng,74.0,1,3,3,2,5.5,1
Bùi Tấn Diên,Hòa An,Cẩm Lệ,Đà Nẵng,105.0,1,3,3,3,4.95,1
Phan Khoang,Hòa An,Cẩm Lệ,Đà Nẵng,100.0,1,2,2,2,3.45,1
Hòa Minh 20,Hòa Minh,Liên Chiểu,Đà Nẵng,75.0,1,2,2,2,3.45,1
Diệp Minh Châu,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,3,3,6.5,1
Hòa An,Hòa An,Cẩm Lệ,Đà Nẵng,108.0,1,2,2,2,3.2,1
Đặng Tất,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,81.0,1,3,3,3,4.45,1
Hòa Mỹ 4,Hòa Minh,Liên Chiểu,Đà Nẵng,70.0,1,3,2,2,3.55,1
Phạm Như Xương,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,85.0,1,2,2,2,3.98,1
Dũng Sĩ Thanh Khê,Thanh Khê Tây,Thanh Khê,Đà Nẵng,87.0,1,3,3,3,9.8,1
Đặng Huy Trứ,Hòa Minh,Liên Chiểu,Đà Nẵng,103.0,1,5,4,3,8.9,1
Phần Lăng 17,Hòa Khê,Thanh Khê,Đà Nẵng,85.0,1,3,2,2,4.6,1
Nguyễn Thị Thập,Hòa Minh,Liên Chiểu,Đà Nẵng,70.0,1,3,2,2,4.75,1
Nguyễn Công Hoan,Hòa An,Cẩm Lệ,Đà Nẵng,92.0,1,2,2,2,3.6,1
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,80.0,1,3,3,3,6.5,1
Nguyễn Giản Thanh,Hòa Khê,Thanh Khê,Đà Nẵng,92.0,1,2,2,2,4.4,1
Bắc Sơn,Hòa An,Cẩm Lệ,Đà Nẵng,125.0,1,3,3,2,7.1,1
Nguyễn Văn Huề,Thanh Khê Tây,Thanh Khê,Đà Nẵng,60.0,1,2,2,3,3.55,1
Kỳ Đồng,Thanh Khê Đông,Thanh Khê,Đà Nẵng,95.0,1,3,2,3,8.6,1
Dũng Sĩ Thanh Khê,Thanh Khê Tây,Thanh Khê,Đà Nẵng,87.0,1,3,3,2,4.7,1
Yên Khê 2,Thanh Khê Đông,Thanh Khê,Đà Nẵng,40.0,1,3,3,3,4.8,1
Cách Mạng Tháng 8,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,101.0,1,4,3,2,7.2,1
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,50.0,1,3,2,3,4.3,1
Nguyễn Thúy,Hòa Minh,Liên Chiểu,Đà Nẵng,85.0,1,3,2,2,4.38,1
Đá Mọc 1,Hòa Minh,Liên Chiểu,Đà Nẵng,87.0,1,2,2,2,3.0,1
An Thượng 14,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,52.0,1,2,2,2,5.39,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,75.0,1,3,3,3,11.0,1
Trần Văn Ơn,Hòa An,Cẩm Lệ,Đà Nẵng,100.0,1,3,2,2,4.8,1
Đoàn Trần Nghiệp,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,100.0,1,3,2,3,6.5,1
Nguyễn Hoàng,Hải Châu,Hải Châu,Đà Nẵng,54.0,1,3,2,3,8.7,1
Nhơn Hoà 19,Hòa An,Cẩm Lệ,Đà Nẵng,112.0,1,3,2,2,3.3,1
Xuân Thiều 9,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,72.0,1,2,2,2,2.95,1
Lê Sát,Hòa Cường Nam,Hải Châu,Đà Nẵng,19.0,1,5,6,3,7.8,1
Thanh Lương 17,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,3,3,6.65,1
Bế Văn Đàn,Thạc Gián,Thanh Khê,Đà Nẵng,86.0,1,3,2,3,6.8,1
Cồn Dầu 2,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,3,2,3.85,1
Nguyễn Khoa Chiêm,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,110.0,1,3,3,2,4.3,1
Nguyễn Hoàng,Vĩnh Trung,Thanh Khê,Đà Nẵng,54.0,1,3,2,3,8.7,1
Huỳnh Ngọc Huệ,Hòa Khê,Thanh Khê,Đà Nẵng,100.0,1,3,2,2,8.7,1
3 Tháng 2,Thuận Phước,Hải Châu,Đà Nẵng,68.0,1,4,4,4,17.0,1
Nguyễn Tất Thành,Tam Thuận,Thanh Khê,Đà Nẵng,125.0,1,3,3,3,12.9,1
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,102.0,1,3,2,3,2.8,1
Tố Hữu,Hòa Cường Bắc,Hải Châu,Đà Nẵng,100.0,1,3,3,3,8.8,1
An Thượng 14,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,52.0,1,3,2,2,5.39,1
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,57.0,1,4,3,4,7.555,1
Lê Bá Trinh,Hòa Cường Bắc,Hải Châu,Đà Nẵng,56.0,1,3,3,3,6.5,1
Lê Đình Kỵ,Hòa An,Cẩm Lệ,Đà Nẵng,148.0,1,3,3,3,6.2,1
Nguyễn Khuyến,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,115.0,1,5,5,2,4.2,1
Cách Mạng Tháng 8,Khuê Trung,Cẩm Lệ,Đà Nẵng,132.1,1,4,2,3,10.568,1
Phan Đăng Lưu,Hòa Cường Bắc,Hải Châu,Đà Nẵng,100.0,1,4,4,3,16.3,1
Hoàng Diệu,Hòa Thuận Tây,Hải Châu,Đà Nẵng,122.0,1,3,2,3,3.7,1
Lương Ngọc Quyến,Thanh Bình,Hải Châu,Đà Nẵng,76.2,1,4,3,4,12.5,1
Nguyễn Văn Thoại,Bắc Mỹ An,Ngũ Hành Sơn,Đà Nẵng,126.0,1,4,4,2,7.55,1
Núi Thành,Hòa Thuận Đông,Hải Châu,Đà Nẵng,161.0,9,2,2,2,21.5,1
Nguyễn Sơn,Hòa Cường Nam,Hải Châu,Đà Nẵng,100.0,1,4,4,3,6.7,1
Nguyễn Thành Ý,Hòa Cường Nam,Hải Châu,Đà Nẵng,76.5,1,5,7,3,5.8,1
Lê Văn Đức,Hòa Cường Nam,Hải Châu,Đà Nẵng,90.0,1,6,6,3,5.8,1
Hà Huy Giáp,Hòa Cường Nam,Hải Châu,Đà Nẵng,84.2,1,3,3,3,5.5,1
Huy CậN,Hòa Cường Nam,Hải Châu,Đà Nẵng,100.0,1,3,2,3,7.5,1
Phạm Phú Thứ,Hải Châu 1,Hải Châu,Đà Nẵng,58.0,1,5,4,4,16.0,1
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,112.0,1,4,4,3,8.0,1
Phạm Hùng,Hòa Phước,Hoà Vang,Đà Nẵng,100.0,1,2,2,2,2.55,1
An Thượng 16,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,60.0,1,3,2,2,5.2,1
Mê Linh,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,125.0,1,4,4,4,5.7,1
Phùng Hưng,Hòa Minh,Liên Chiểu,Đà Nẵng,85.0,1,3,3,3,5.45,1
An Thượng 16,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,60.0,1,3,2,2,5.39,1
Nguyễn Lương Bằng,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,123.3,1,3,3,3,8.5,1
Nguyễn Văn Huyên,Khuê Trung,Cẩm Lệ,Đà Nẵng,70.0,1,3,2,2,2.6,1
Nguyễn Hàng,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,80.0,1,3,2,2,3.37,1
Đại Lộ Thăng Long,Hòa Thọ Tây,Cẩm Lệ,Đà Nẵng,120.0,1,4,3,2,2.2,1
Nguyễn Phước Tần,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,100.0,1,5,4,3,5.0,1
Lê Đại Hành,Khuê Trung,Cẩm Lệ,Đà Nẵng,100.0,1,5,4,3,5.3,1
Lương Định Của,Khuê Trung,Cẩm Lệ,Đà Nẵng,120.0,1,5,4,4,9.2,1
Trần Huấn,Khuê Trung,Cẩm Lệ,Đà Nẵng,80.0,1,4,3,3,5.5,1
Hoàng Đạo Thúy,Khuê Trung,Cẩm Lệ,Đà Nẵng,10.0,1,4,3,3,5.09,1
